iter	RMSE
1504	0.05868915108
1505	0.05867101022
1506	0.05864404315
1507	0.05862436641
1508	0.05859469601
1509	0.05857515387
1510	0.05855313474
1511	0.05853663104
1512	0.05851237976
1513	0.05848518848
1514	0.05846251672
1515	0.0584383162
1516	0.05842344981
1517	0.05840725496
1518	0.05838398581
1519	0.05836420787
1520	0.05834487822
1521	0.05831794338
1522	0.05829416813
1523	0.05825298535
1524	0.05823826987
1525	0.05821460575
1526	0.05819993756
1527	0.05816623948
1528	0.05813439373
1529	0.05811402131
1530	0.0580937769
1531	0.05805944428
1532	0.05804094181
1533	0.05801911296
1534	0.05799918235
1535	0.05797949215
1536	0.05795937446
1537	0.05793344613
1538	0.05789799064
1539	0.05787853185
1540	0.05785604362
1541	0.05782203768
1542	0.05779893972
1543	0.0577726418
1544	0.05775013794
1545	0.05772849621
1546	0.05769847633
1547	0.05767793671
1548	0.05765045622
1549	0.05762850836
1550	0.05760964839
1551	0.05758457806
1552	0.0575561002
1553	0.05752431201
1554	0.05750460056
1555	0.05747428025
1556	0.05746081493
1557	0.05744926571
1558	0.05742836271
1559	0.05740534301
1560	0.05738345412
1561	0.05736444406
1562	0.05733709636
1563	0.05731499155
1564	0.05728893615
1565	0.05726632651
1566	0.05724500242
1567	0.05722716289
1568	0.057216876
1569	0.05718544111
1570	0.05716058527
1571	0.05714255652
1572	0.05711736203
1573	0.05709822159
1574	0.05705715201
1575	0.0570382015
1576	0.05701022151
1577	0.05698349492
1578	0.05696460756
1579	0.05695779362
1580	0.05692984032
1581	0.05690771637
1582	0.05688968314
1583	0.05687281202
1584	0.05685767167
1585	0.05683878476
1586	0.05681675028
1587	0.05679639643
1588	0.05677129773
1589	0.05675192747
1590	0.05674003796
1591	0.05670984306
1592	0.05669833944
1593	0.05667801333
1594	0.0566651156
1595	0.05665335466
1596	0.05663391646
1597	0.05661301282
1598	0.05658479922
1599	0.05657158744
1600	0.05655599404
1601	0.05652297705
1602	0.05650295028
1603	0.05648708057
1604	0.05646278552
1605	0.05644907202
1606	0.05642384027
1607	0.05640470046
1608	0.05638574311
1609	0.05636427847
1610	0.0563317527
1611	0.05629998369
1612	0.05626997849
1613	0.05624737547
1614	0.05623215482
1615	0.05621482733
1616	0.05619388246
1617	0.05617224674
1618	0.05615612498
1619	0.0561345126
1620	0.05612202841
1621	0.05611040061
1622	0.05608686463
1623	0.05606319059
1624	0.05603986639
1625	0.05602163131
1626	0.05600294296
1627	0.05598039213
1628	0.05595541719
1629	0.05593038025
1630	0.05591085717
1631	0.0558857505
1632	0.05586341963
1633	0.0558318894
1634	0.05580987038
1635	0.0557932344
1636	0.05577743865
1637	0.05575837908
1638	0.05574180631
1639	0.05571334113
1640	0.0556895279
1641	0.05567682722
1642	0.05565711792
1643	0.05563756621
1644	0.05561428894
1645	0.05559728482
1646	0.0555690048
1647	0.0555419735
1648	0.05552446384
1649	0.05550141679
1650	0.05548247379
1651	0.05546724306
1652	0.05544142938
1653	0.05541533443
1654	0.05539479524
1655	0.05538190965
1656	0.05536509961
1657	0.05534032014
1658	0.05533001947
1659	0.05531378418
1660	0.05527773213
1661	0.05526157935
1662	0.05523901194
1663	0.05520998751
1664	0.05519389449
1665	0.05517019751
1666	0.05516280316
1667	0.05514760016
1668	0.05512762547
1669	0.05510692697
1670	0.05508838676
1671	0.05505931212
1672	0.05504173557
1673	0.05502680657
1674	0.05501303143
1675	0.05499553905
1676	0.05497973518
1677	0.05496042394
1678	0.05494760497
1679	0.05492881688
1680	0.05490575249
1681	0.05488805788
1682	0.05485379822
1683	0.05483837328
1684	0.05481983951
1685	0.054793091
1686	0.05477319603
1687	0.05475005267
1688	0.05473885998
1689	0.05470997001
1690	0.05469134625
1691	0.05466404646
1692	0.05464426423
1693	0.05461964295
1694	0.05459832233
1695	0.05457749153
1696	0.05456255498
1697	0.05453644157
1698	0.05452103083
1699	0.05448705647
1700	0.05446898747
1701	0.05445421256
1702	0.05443360285
1703	0.05441000808
1704	0.05439013987
1705	0.05437348811
1706	0.0543547894
1707	0.05434607871
1708	0.05433146576
1709	0.0543118371
1710	0.05428900182
1711	0.05427264343
1712	0.0542490161
1713	0.0542237035
1714	0.05420435741
1715	0.05418762956
1716	0.05416133778
1717	0.05414974551
1718	0.05413648432
1719	0.05410671895
1720	0.05408887279
1721	0.05408319335
1722	0.05405812096
1723	0.05404628013
1724	0.05402282266
1725	0.05400783115
1726	0.05398308683
1727	0.05396818651
1728	0.0539449252
1729	0.05391911476
1730	0.05389492454
1731	0.05387015077
1732	0.0538485798
1733	0.0538327389
1734	0.05381252171
1735	0.05379491098
1736	0.05377393961
1737	0.05376096952
1738	0.05373228289
1739	0.05370957716
1740	0.0537009645
1741	0.0536882094
1742	0.0536690779
1743	0.05364875823
1744	0.05363134063
1745	0.05360741142
1746	0.05358253046
1747	0.05356864007
1748	0.05354556206
1749	0.0535237791
1750	0.0535041803
1751	0.05349466069
1752	0.05347748323
1753	0.05344860359
1754	0.05343425304
1755	0.05341563757
1756	0.05339819577
1757	0.05338657125
1758	0.05336653273
1759	0.05334588036
1760	0.05332977457
1761	0.05330974152
1762	0.05329242924
1763	0.05327371337
1764	0.05325434584
1765	0.05324233006
1766	0.0532157658
1767	0.05319049725
1768	0.05317049092
1769	0.05315336574
1770	0.05312440707
1771	0.05311404172
1772	0.0530954284
1773	0.05307527936
1774	0.0530420853
1775	0.05302649766
1776	0.05300804458
1777	0.05299652573
1778	0.0529815968
1779	0.0529670987
1780	0.05295382494
1781	0.05293183081
1782	0.05290702791
1783	0.05289323325
1784	0.05287441957
1785	0.05286035723
1786	0.05283802322
1787	0.05281787581
1788	0.05280009655
1789	0.05278364686
1790	0.05275724384
1791	0.05273186941
1792	0.05271519377
1793	0.052700028
1794	0.0526806135
1795	0.05266291195
1796	0.05264878976
1797	0.05262333661
1798	0.05259890571
1799	0.05257346054
1800	0.05255609713
1801	0.05253598588
1802	0.05251845808
1803	0.05249855541
1804	0.05248039874
1805	0.05245977524
1806	0.05243681503
1807	0.0524133612
1808	0.05239769223
1809	0.05237248667
1810	0.05234536802
1811	0.05233080193
1812	0.05231444933
1813	0.05230154365
1814	0.05228044793
1815	0.05225315529
1816	0.05223736172
1817	0.05222766493
1818	0.05221498874
1819	0.05219052319
1820	0.05217338393
1821	0.0521564799
1822	0.05214456912
1823	0.05212827595
1824	0.05210656277
1825	0.05208292868
1826	0.05206038166
1827	0.05204493374
1828	0.0520188055
1829	0.05199776632
1830	0.05198277718
1831	0.0519641825
1832	0.0519438928
1833	0.05192442569
1834	0.05189958957
1835	0.05188396964
1836	0.0518609819
1837	0.0518486737
1838	0.05183515842
1839	0.05182495137
1840	0.0518018665
1841	0.05178467822
1842	0.05175683239
1843	0.05173197548
1844	0.05170358746
1845	0.05168568472
1846	0.05167118435
1847	0.05164442895
1848	0.05163095359
1849	0.05160855991
1850	0.05159471278
1851	0.05157740095
1852	0.05156060068
1853	0.05155269443
1854	0.0515326332
1855	0.05151906372
1856	0.05149330464
1857	0.05146519506
1858	0.05143807346
1859	0.05141805933
1860	0.0513914487
1861	0.0513749491
1862	0.05134959835
1863	0.05134179127
1864	0.05131356819
1865	0.05130285538
1866	0.05128752452
1867	0.05127714213
1868	0.05125196752
1869	0.05122824304
1870	0.05121281817
1871	0.05119745008
1872	0.05117378764
1873	0.05115841988
1874	0.05113705637
1875	0.05112183586
1876	0.05110248165
1877	0.05108729599
1878	0.05107206576
1879	0.05105504191
1880	0.05104024789
1881	0.05101186243
1882	0.05099613489
1883	0.05097842263
1884	0.05095778216
1885	0.0509324638
1886	0.05091150668
1887	0.05089520808
1888	0.0508724984
1889	0.05085032315
1890	0.05083775189
1891	0.05081886557
1892	0.05079947623
1893	0.05077597458
1894	0.05074814213
1895	0.05073419867
1896	0.05071764668
1897	0.05069221717
1898	0.05066498142
1899	0.05064699525
1900	0.05063200072
1901	0.05060726558
1902	0.05058895732
1903	0.05056654378
1904	0.0505441928
1905	0.05052227468
1906	0.05049943836
1907	0.0504829938
1908	0.0504649027
1909	0.05044513633
1910	0.05043155907
1911	0.05040981584
1912	0.05039582129
1913	0.05037324789
1914	0.05035977664
1915	0.05033830114
1916	0.05032100918
1917	0.05030803632
1918	0.05028634878
1919	0.05027594743
1920	0.05025050744
1921	0.0502380861
1922	0.05021706799
1923	0.05019700976
1924	0.05018342753
1925	0.05016462794
1926	0.0501499295
1927	0.05013707773
1928	0.05011759306
1929	0.05009884137
1930	0.05008094676
1931	0.05006418389
1932	0.05004877389
1933	0.05003604585
1934	0.05002443392
1935	0.05001301614
1936	0.04999553772
1937	0.04998322695
1938	0.04996123434
1939	0.04995547752
1940	0.04993779914
1941	0.0499147923
1942	0.04989678432
1943	0.04987924721
1944	0.0498603393
1945	0.04984070905
1946	0.04982902594
1947	0.04980969673
1948	0.04980013519
1949	0.049779969
1950	0.04975525752
1951	0.04973649445
1952	0.04972145024
1953	0.04969719555
1954	0.04969262029
1955	0.04967278531
1956	0.04965484911
1957	0.04963602612
1958	0.0496290648
1959	0.04961757942
1960	0.04959646383
1961	0.04958412979
1962	0.04956455898
1963	0.04954685723
1964	0.04953527774
1965	0.0495212538
1966	0.04950391082
1967	0.04948313042
1968	0.04947123825
1969	0.04945543865
1970	0.0494392963
1971	0.0494239125
1972	0.04941212122
1973	0.04939982715
1974	0.04938310529
1975	0.04937479389
1976	0.04935800664
1977	0.04933647462
1978	0.04932474013
1979	0.04930916288
1980	0.04930062657
1981	0.04928685565
1982	0.04927900861
1983	0.04926077555
1984	0.04924027133
1985	0.04922485103
1986	0.04921563274
1987	0.04920044049
1988	0.04919403783
1989	0.04918093813
1990	0.04916591536
1991	0.04914543334
1992	0.04913024778
1993	0.04912004148
1994	0.04910445543
1995	0.04908962351
1996	0.04907594444
1997	0.04906171399
1998	0.04903906409
1999	0.04900928971
2000	0.04899229202
2001	0.04897855956
2002	0.04896013997
2003	0.04895178893
2004	0.04894114846
2005	0.0489201017
2006	0.04891167819
2007	0.04889864312
2008	0.04888070544
2009	0.04886742272
2010	0.04884865143
2011	0.04883188722
2012	0.04882623148
2013	0.04880841741
2014	0.04878768252
2015	0.04877076557
2016	0.04874847407
2017	0.04872639303
2018	0.04870344748
2019	0.04868539447
2020	0.04866851721
2021	0.04864843712
2022	0.04862989588
2023	0.04861106085
2024	0.04859141819
2025	0.04857274678
2026	0.04855938956
2027	0.04854656905
2028	0.04852523679
2029	0.04851636982
2030	0.04850343002
2031	0.04849108031
2032	0.04848093291
2033	0.04846715643
2034	0.04844628407
2035	0.04843058364
2036	0.04841696825
2037	0.04840680878
2038	0.04839306261
2039	0.04836761676
2040	0.04835292997
2041	0.04832865744
2042	0.04830421468
2043	0.04828399369
2044	0.0482714387
2045	0.04825358617
2046	0.04823160229
2047	0.0482155384
2048	0.04819959386
2049	0.0481794306
2050	0.04816306736
2051	0.04814170702
2052	0.04811801047
2053	0.04810072143
2054	0.04808336251
2055	0.0480572177
2056	0.04804210761
2057	0.04802439675
2058	0.04800469352
2059	0.04799107514
2060	0.04797397742
2061	0.0479590789
2062	0.04793886907
2063	0.04792830503
2064	0.04791051577
2065	0.04789457502
2066	0.0478794305
2067	0.0478663225
2068	0.04784951226
2069	0.0478380865
2070	0.04782166729
2071	0.04781409238
2072	0.04780126391
2073	0.04777946335
2074	0.04776735725
2075	0.04775192745
2076	0.04773167807
2077	0.04771850264
2078	0.04770720812
2079	0.04768608562
2080	0.04766756134
2081	0.04765420735
2082	0.04763803819
2083	0.04760313461
2084	0.0475985061
2085	0.04757340826
2086	0.04755168745
2087	0.04754654705
2088	0.04752979324
2089	0.04750777311
2090	0.04749881157
2091	0.04748942369
2092	0.04747338774
2093	0.04745855947
2094	0.04744290393
2095	0.04742716043
2096	0.04741427948
2097	0.04739940438
2098	0.0473838724
2099	0.04736380788
2100	0.04734456983
2101	0.04732968852
2102	0.04731829012
2103	0.04729799262
2104	0.04727698595
2105	0.04726658141
2106	0.04724751846
2107	0.0472372244
2108	0.04722048853
2109	0.04720544061
2110	0.04719435474
2111	0.04717811061
2112	0.04715840966
2113	0.04713669341
2114	0.04711635438
2115	0.04709939026
2116	0.04708419847
2117	0.0470726079
2118	0.04706074701
2119	0.04704602398
2120	0.04702383896
2121	0.04700854803
2122	0.04698849375
2123	0.04697559911
2124	0.04696293107
2125	0.04694792342
2126	0.04693652273
2127	0.04692075418
2128	0.04690991621
2129	0.04688846211
2130	0.04687386839
2131	0.04685955457
2132	0.0468455678
2133	0.04682776902
2134	0.04681511486
2135	0.04680213478
2136	0.04679059999
2137	0.04677338651
2138	0.0467601198
2139	0.04674849506
2140	0.04673758628
2141	0.04672537506
2142	0.04670554559
2143	0.04669154983
2144	0.04667502106
2145	0.04666515222
2146	0.04665091541
2147	0.04664033181
2148	0.04662404836
2149	0.04660236451
2150	0.0465829913
2151	0.04656868713
2152	0.04654972334
2153	0.04654028108
2154	0.04652949338
2155	0.04652096223
2156	0.04650915812
2157	0.04648119971
2158	0.04645941204
2159	0.04644642116
2160	0.04643148743
2161	0.0464165056
2162	0.04640049475
2163	0.04637752499
2164	0.04635610411
2165	0.04633476278
2166	0.04631889642
2167	0.04630938592
2168	0.04629668476
2169	0.04627496435
2170	0.04625886907
2171	0.04623558842
2172	0.04621276986
2173	0.04619072558
2174	0.04618141238
2175	0.04616609267
2176	0.04613920089
2177	0.04612470385
2178	0.04610543507
2179	0.04609626609
2180	0.04608208386
2181	0.04606743575
2182	0.0460408961
2183	0.0460183459
2184	0.04600630681
2185	0.04598991987
2186	0.0459771811
2187	0.04595548254
2188	0.04594105466
2189	0.0459236169
2190	0.04590782508
2191	0.04588718254
2192	0.04586019124
2193	0.04584848002
2194	0.04582788314
2195	0.045820008
2196	0.04580396555
2197	0.04578204073
2198	0.04576468653
2199	0.04575327593
2200	0.04574563467
2201	0.04573603422
2202	0.04571808325
2203	0.04570669783
2204	0.04569435555
2205	0.0456789383
2206	0.04565876482
2207	0.04564669159
2208	0.04562187588
2209	0.04560656736
2210	0.04559384129
2211	0.04558026475
2212	0.0455668613
2213	0.04554959535
2214	0.04553804688
2215	0.04552694649
2216	0.04551927429
2217	0.04550433022
2218	0.04549000647
2219	0.04547716786
2220	0.04546602177
2221	0.04544885416
2222	0.04542792135
2223	0.04540605202
2224	0.04538945138
2225	0.04537856686
2226	0.04536747392
2227	0.04534332122
2228	0.04532872268
2229	0.04531623315
2230	0.04530834177
2231	0.04528954148
2232	0.0452729951
2233	0.04525974659
2234	0.04524942716
2235	0.04523340394
2236	0.04522061357
2237	0.04520482131
2238	0.0451893094
2239	0.04516852924
2240	0.04515453074
2241	0.04514440412
2242	0.04513679692
2243	0.04511980125
2244	0.04510903835
2245	0.04509400759
2246	0.04507559302
2247	0.04506210223
2248	0.04505090954
2249	0.04503130225
2250	0.04501694012
2251	0.04500966025
2252	0.04500177583
2253	0.04499427095
2254	0.04497462624
2255	0.04495985898
2256	0.04494870229
2257	0.0449282941
2258	0.04491374907
2259	0.0449017512
2260	0.04488840928
2261	0.04487384409
2262	0.04485952846
2263	0.04484886596
2264	0.04483248288
2265	0.04481935964
2266	0.04480457216
2267	0.04478503591
2268	0.04477236599
2269	0.04475034105
2270	0.04473737001
2271	0.04472002026
2272	0.0447052519
2273	0.04469298396
2274	0.04468444331
2275	0.04467021333
2276	0.04465893985
2277	0.04464006932
2278	0.0446318565
2279	0.04460781576
2280	0.04458568403
2281	0.04457494492
2282	0.04456259878
2283	0.04455219193
2284	0.0445418539
2285	0.04452250539
2286	0.04450513743
2287	0.04449045793
2288	0.04447548643
2289	0.04445727061
2290	0.04444008884
2291	0.04442719007
2292	0.04441317114
2293	0.04440593536
2294	0.04439656435
2295	0.04438212991
2296	0.04436640179
2297	0.04435402776
2298	0.04433065634
2299	0.04431572549
2300	0.04430313371
2301	0.04429656652
2302	0.0442737793
2303	0.04425721713
2304	0.04423626635
2305	0.04422189315
2306	0.04421206458
2307	0.04420085907
2308	0.04418989303
2309	0.04416694702
2310	0.04415414609
2311	0.04414149682
2312	0.04412607732
2313	0.04411247938
2314	0.04409837286
2315	0.04408604114
2316	0.04407248368
2317	0.04405827565
2318	0.04404362063
2319	0.04403163272
2320	0.04401954116
2321	0.04400461213
2322	0.0439874694
2323	0.04396810589
2324	0.04395958257
2325	0.04394706363
2326	0.04393303012
2327	0.04391957174
2328	0.04389959166
2329	0.04388585863
2330	0.04386695423
2331	0.043856542
2332	0.04384230731
2333	0.04382593791
2334	0.04381429822
2335	0.04380026589
2336	0.04378935611
2337	0.04377996385
2338	0.04376561362
2339	0.0437616728
2340	0.0437473205
2341	0.04372840107
2342	0.04371277146
2343	0.0436942673
2344	0.04367799813
2345	0.04366078154
2346	0.04364280922
2347	0.04362246931
2348	0.04360496546
2349	0.04358562533
2350	0.04357623842
2351	0.04356403283
2352	0.043548088
2353	0.04353718077
2354	0.04352810291
2355	0.04351432864
2356	0.04350077497
2357	0.04348481051
2358	0.04347414318
2359	0.04345009153
2360	0.04343942681
2361	0.04342115646
2362	0.04341151481
2363	0.04339177499
2364	0.043377949
2365	0.04336646858
2366	0.04335457243
2367	0.04334705235
2368	0.04333562618
2369	0.04331822914
2370	0.04330613705
2371	0.04329139085
2372	0.04327445698
2373	0.04326352665
2374	0.04324937829
2375	0.04323397728
2376	0.0432198188
2377	0.04320574608
2378	0.04319519484
2379	0.04318541177
2380	0.04317339522
2381	0.04315239615
2382	0.04313718721
2383	0.04312172629
2384	0.04310636693
2385	0.04309207521
2386	0.04307881357
2387	0.04306288824
2388	0.04304691702
2389	0.04303467029
2390	0.04302905968
2391	0.04301213858
2392	0.04300018969
2393	0.04298589585
2394	0.04296542099
2395	0.04294891239
2396	0.04293840342
2397	0.04293086569
2398	0.04292000205
2399	0.04289793068
2400	0.04287831576
2401	0.04286873775
2402	0.042851191
2403	0.0428357035
2404	0.0428246797
2405	0.04280886189
2406	0.04278974562
2407	0.0427807966
2408	0.04276448104
2409	0.04275438211
2410	0.04273908982
2411	0.04272144901
2412	0.0427121912
2413	0.0426995217
2414	0.042685828
2415	0.04267504134
2416	0.04266149679
2417	0.04263877987
2418	0.04262543241
2419	0.04260578329
2420	0.04259180648
2421	0.04257710241
2422	0.04256369308
2423	0.04255148745
2424	0.04253483342
2425	0.04252686738
2426	0.04251261711
2427	0.04249469346
2428	0.04248969928
2429	0.04247000025
2430	0.04245139399
2431	0.04243225363
2432	0.04241669254
2433	0.04239827624
2434	0.04238879215
2435	0.04237788058
2436	0.04236038364
2437	0.04234923867
2438	0.04234151752
2439	0.04233134747
2440	0.04231972475
2441	0.04230302477
2442	0.04228650346
2443	0.04227529624
2444	0.04226467062
2445	0.04225414176
2446	0.04224502288
2447	0.04222844223
2448	0.04221432581
2449	0.04220104865
2450	0.04218557081
2451	0.04217580733
2452	0.04216327883
2453	0.04215045564
2454	0.04213570586
2455	0.04212252449
2456	0.04211291379
2457	0.04209931807
2458	0.04208907009
2459	0.04208121014
2460	0.04207103265
2461	0.04205620595
2462	0.04205240723
2463	0.04204347982
2464	0.04202849855
2465	0.04200677871
2466	0.04199127113
2467	0.0419700151
2468	0.04195799558
2469	0.04193910171
2470	0.04192310949
2471	0.04190923574
2472	0.04189681323
2473	0.0418763579
2474	0.04186564868
2475	0.04184871772
2476	0.04183504661
2477	0.0418257838
2478	0.0418123199
2479	0.0417912252
2480	0.04177529742
2481	0.04175868323
2482	0.04173518005
2483	0.04172126333
2484	0.0417029036
2485	0.04168725006
2486	0.04167600969
2487	0.04166648014
2488	0.04165063664
2489	0.04163210488
2490	0.04162489368
2491	0.04160716542
2492	0.04158723863
2493	0.04156713577
2494	0.04155401749
2495	0.0415388148
2496	0.0415270586
2497	0.04151089265
2498	0.04150178916
2499	0.04149461876
2500	0.04148358805
2501	0.0414635676
2502	0.04145464114
2503	0.04144188715
2504	0.04142687344
2505	0.04140989732
2506	0.04139782082
2507	0.04138831144
2508	0.04137389956
2509	0.04136037427
2510	0.04134476154
2511	0.04132859693
2512	0.04131126249
2513	0.04130431792
2514	0.04128994964
2515	0.04126695543
2516	0.04125460085
2517	0.04124515683
2518	0.04123421429
2519	0.0412223065
2520	0.04120843333
2521	0.04119874508
2522	0.04118794736
2523	0.04117269812
2524	0.04116744888
2525	0.04114999412
2526	0.0411437905
2527	0.04113432836
2528	0.04112101764
2529	0.04111208887
2530	0.04109484271
2531	0.04107852247
2532	0.0410665872
2533	0.04105566758
2534	0.04104715685
2535	0.04103829067
2536	0.04102009526
2537	0.04100669863
2538	0.04099296939
2539	0.04097504353
2540	0.04096639632
2541	0.0409540789
2542	0.04093947546
2543	0.0409273475
2544	0.04091386329
2545	0.0408978778
2546	0.04088079995
2547	0.04087273127
2548	0.04086053981
2549	0.04084639139
2550	0.04082981948
2551	0.04081618973
2552	0.04080051181
2553	0.04078428117
2554	0.0407765505
2555	0.04076707744
2556	0.04075141
2557	0.04073561519
2558	0.04073008954
2559	0.04072111837
2560	0.04069974169
2561	0.04068975829
2562	0.04067709701
2563	0.04066136097
2564	0.04065189907
2565	0.04063962532
2566	0.04062815902
2567	0.04061060026
2568	0.04059579921
2569	0.04058690415
2570	0.04057555628
2571	0.0405625034
2572	0.04055153102
2573	0.04054838056
2574	0.04053759536
2575	0.04052674116
2576	0.04051263293
2577	0.04050090109
2578	0.04048738839
2579	0.04048134584
2580	0.0404597598
2581	0.04044245431
2582	0.04043071336
2583	0.04042108736
2584	0.04040616557
2585	0.04039314886
2586	0.04037794266
2587	0.0403618969
2588	0.04034751709
2589	0.0403377126
2590	0.04032776874
2591	0.0403164719
2592	0.04030623206
2593	0.04029644177
2594	0.04028391064
2595	0.04027299478
2596	0.04026398744
2597	0.04024869632
2598	0.04023597995
2599	0.04022113809
2600	0.04021046576
2601	0.04019565747
2602	0.04019222545
2603	0.04017868971
2604	0.04017046861
2605	0.04016068835
2606	0.04014073984
2607	0.04012504076
2608	0.04011630206
2609	0.04010130914
2610	0.04008883279
2611	0.04007359174
2612	0.04005951933
2613	0.04004673179
2614	0.04003032813
2615	0.04001976985
2616	0.04000232822
2617	0.0399909749
2618	0.03997665602
2619	0.03997066439
2620	0.03996453742
2621	0.03995426989
2622	0.03994469508
2623	0.03992915448
2624	0.03991330603
2625	0.03990137245
2626	0.03988508912
2627	0.0398708912
2628	0.03985603879
2629	0.03984109217
2630	0.039834124
2631	0.03982005318
2632	0.0398072515
2633	0.03979105946
2634	0.03977869404
2635	0.03976578003
2636	0.03975417475
2637	0.03974031892
2638	0.03972702888
2639	0.03971562524
2640	0.03969764907
2641	0.03968607102
2642	0.03967744414
2643	0.03966093745
2644	0.03964586179
2645	0.0396337117
2646	0.03961890627
2647	0.0396093172
2648	0.03959556103
2649	0.03958414633
2650	0.03957101435
2651	0.03956083766
2652	0.03954892907
2653	0.0395361578
2654	0.03952553329
2655	0.03951214033
2656	0.03950226651
2657	0.03948984276
2658	0.03948142911
2659	0.03947034162
2660	0.03945788658
2661	0.03944862175
2662	0.03943518402
2663	0.03941829365
2664	0.03940701825
2665	0.03938934793
2666	0.03938056581
2667	0.0393775614
2668	0.03936782741
2669	0.03936256244
2670	0.0393534835
2671	0.03934701747
2672	0.03933389423
2673	0.03931535828
2674	0.03930266433
2675	0.03929410809
2676	0.03927904647
2677	0.03927080172
2678	0.03925870258
2679	0.03924730892
2680	0.03923083381
2681	0.03922138574
2682	0.03920690148
2683	0.03919389985
2684	0.03917697266
2685	0.03916070512
2686	0.03915321195
2687	0.03914046222
2688	0.0391264821
2689	0.03911367505
2690	0.03910215859
2691	0.03909580223
2692	0.03907715091
2693	0.03906682846
2694	0.03905941769
2695	0.03904870345
2696	0.03903496525
2697	0.03901879415
2698	0.03901059172
2699	0.03899707667
2700	0.03898238131
2701	0.03896922125
2702	0.03896454216
2703	0.03894939051
2704	0.0389388563
2705	0.03892894748
2706	0.03891867751
2707	0.0389000328
2708	0.03888906813
2709	0.03886813889
2710	0.0388577927
2711	0.03883964895
2712	0.03882879556
2713	0.03881945824
2714	0.03881133551
2715	0.03879418563
2716	0.03878783804
2717	0.03877558493
2718	0.03876311055
2719	0.03874725659
2720	0.03873821736
2721	0.0387278969
2722	0.03871573015
2723	0.03870276977
2724	0.03869216103
2725	0.03867632082
2726	0.03867172866
2727	0.03865696141
2728	0.0386462696
2729	0.0386300603
2730	0.0386230666
2731	0.03860897305
2732	0.03859482419
2733	0.03858579131
2734	0.03857578249
2735	0.03856174032
2736	0.03855208937
2737	0.03853874931
2738	0.03852878332
2739	0.03851390947
2740	0.03849924456
2741	0.03848719239
2742	0.0384721746
2743	0.03846471531
2744	0.03845374792
2745	0.03844015382
2746	0.03842808075
2747	0.03840621819
2748	0.03839990996
2749	0.03838757703
2750	0.0383775762
2751	0.03836071634
2752	0.0383498856
2753	0.03834442653
2754	0.03832712507
2755	0.03831187258
2756	0.0382987323
2757	0.03828277222
2758	0.03827256953
2759	0.03825685846
2760	0.0382434378
2761	0.03823483214
2762	0.03822622518
2763	0.03821444341
2764	0.03820259063
2765	0.03819574478
2766	0.0381880718
2767	0.03817481076
2768	0.03816341854
2769	0.03815125035
2770	0.03814227083
2771	0.03812790905
2772	0.03811401152
2773	0.03810135221
2774	0.03808543603
2775	0.03806849112
2776	0.03806266738
2777	0.03804762317
2778	0.03803601818
2779	0.03802489744
2780	0.03801727624
2781	0.03800940785
2782	0.03800138917
2783	0.03798585625
2784	0.03797687018
2785	0.03796423634
2786	0.03795518621
2787	0.03794365233
2788	0.03793278677
2789	0.03791234193
2790	0.03790200075
2791	0.03788922087
2792	0.03787912283
2793	0.03785977784
2794	0.03785009234
2795	0.03783611406
2796	0.03782997222
2797	0.03781616542
2798	0.03780388335
2799	0.03779512537
2800	0.03778397442
2801	0.03777350334
2802	0.03776153793
2803	0.03774702901
2804	0.03773496666
2805	0.03772163695
2806	0.03771018971
2807	0.03769716597
2808	0.03768553977
2809	0.03767831301
2810	0.03766317751
2811	0.0376475682
2812	0.0376353572
2813	0.03762491949
2814	0.03760358002
2815	0.03759556636
2816	0.03758221162
2817	0.03757168399
2818	0.03755870684
2819	0.03754424906
2820	0.03753757214
2821	0.03752782623
2822	0.03751405339
2823	0.03750278263
2824	0.03749859287
2825	0.03748946815
2826	0.0374826678
2827	0.03747012231
2828	0.03746018553
2829	0.03745074415
2830	0.03743734324
2831	0.03743089257
2832	0.03741741885
2833	0.03740738639
2834	0.03739492308
2835	0.03738222831
2836	0.03737288121
2837	0.03735892099
2838	0.03735070829
2839	0.03733930807
2840	0.03733099161
2841	0.03731620922
2842	0.03730831035
2843	0.03729512062
2844	0.03728645993
2845	0.03727429945
2846	0.03726441755
2847	0.03725449718
2848	0.03724190857
2849	0.03723431555
2850	0.03721730487
2851	0.03720100667
2852	0.03719474766
2853	0.03718968626
2854	0.037177548
2855	0.03716720396
2856	0.03715531547
2857	0.03714539125
2858	0.03713174264
2859	0.03712088586
2860	0.03711692503
2861	0.03710529135
2862	0.03709092543
2863	0.03707448225
2864	0.03706600893
2865	0.03705327823
2866	0.03704347528
2867	0.03703593082
2868	0.03702400568
2869	0.03701092288
2870	0.03699867683
2871	0.0369876925
2872	0.03697743879
2873	0.03696492655
2874	0.0369545422
2875	0.03693990035
2876	0.03693284521
2877	0.03692742291
2878	0.03691117761
2879	0.03690047648
2880	0.03688461241
2881	0.03686257999
2882	0.03685040382
2883	0.03684440193
2884	0.03683236547
2885	0.03681463456
2886	0.0368022178
2887	0.03678654888
2888	0.0367771054
2889	0.0367658146
2890	0.03675578088
2891	0.03674881073
2892	0.03673737874
2893	0.03672407674
2894	0.03672094153
2895	0.03671335766
2896	0.03670067806
2897	0.03668581905
2898	0.03666808341
2899	0.03665719072
2900	0.03664804644
2901	0.03663745185
2902	0.03662660024
2903	0.03661423431
